Song,Artist,Average_Rank,Max_Rank,First_Week_on_Board,First_Rank_on_Board,Last_Week_on_Board,Last_Rank_on_Board,Weeks_on_Board,track_id,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,tag,year,views,features,lyrics,id
One Less Lonely Girl,Justin Bieber,61.625,16,10/21/2009,16,2/10/2010,91,16,69ghzc538EQSVon2Gm3wrr,67,1rG5TDs3jYh6OU753I54CI,My World,1/1/2009,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,229107,pop,2009,68590,{},"[Intro]
Alright, let's go
There's gonna be one less lonely girl, one less lonely girl
One less lonely girl, one less lonely girl
There's gonna be one less lonely girl, one less lonely girl
One less lonely girl

[Verse 1]
How many I told you's and start overs and shoulders have you cried on before?
How many promises, be honest girl, how many tears you let hit the floor?
How many bags you packed, just to take them back, tell me that, how many either ors?
But no more if you let me inside of your world, there'll be one less lonely girl

[Pre-Chorus]
Oh oh, saw so many pretty faces before I saw you, you
Now all I see is you, I'm coming for you, I'm coming for you
No no, don't need these other pretty faces like I need you
And when you're mine in the world, there's gonna be one less lonely girl

[Chorus]
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
There's gonna be one less lonely girl
I'm coming for you, I'm going to put you first
I'm coming for you, I'll show you what you're worth
That's what I'm gonna do if you let me inside of your world
There's gonna be one less lonely girl
[Verse 2]
Christmas wasn't merry, 14th of February, not one of them spent with you
How many dinner dates, set dinner plates and he didn't even touch his food?
How many torn photographs are you taping back, tell me that you couldn't see an open door
But no more, if you let me inside of your world, there'll be one less lonely girl

[Pre-Chorus]
Oh oh, saw so many pretty faces before I saw you, you
Now all I see is you, I'm coming for you, I'm coming for you
No no, don't need these other pretty faces like I need you
And when you're mine in this world, there's gonna be one less lonely girl

[Chorus]
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
There's gonna be one less lonely girl
I'm coming for you, I'm going to put you first
I'm coming for you, I'll show you what you're worth
That's what I'm gonna do if you let me inside of your world
There's gonna be one less lonely girl

[Bridge]
I can fix up your broken heart, I can give you a brand new start
I can make you believe, yeah, I just want to set one girl free to fall
Free to fall, she's free to fall, fall in love with me
Her heart's locked, and know what, I got the key, I'll take her and leave the world with one less lonely
There's gonna be one less lonely girl, one less lonely girl
One less lonely girl, one less lonely girl
There's gonna be one less lonely girl, one less lonely girl
One less lonely girl
[Chorus]
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
There's gonna be one less lonely girl
I'm coming for you, I'm going to put you first
I'm coming for you, I'll show you what you're worth
That's what I'm gonna do if you let me inside of your world
There's gonna be one less lonely girl

I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
I'm coming for you, one less lonely girl
There's gonna be one less lonely girl
I'm coming for you, I'm going to put you first
I'm coming for you, I'll show you what you're worth
That's what I'm gonna do if you let me inside of your world
There's gonna be one less lonely girl

[Outro]
Only you shawty",67401
El Amante,Nicky Jam,96.26666666666667,92,2/15/2017,99,8/30/2017,99,15,3umS4y3uQDkqekNjVpiRUs,72,2dBgWXp41imu2zBNv9oFxZ,Fénix,1/20/2017,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,0.683,0.691,8,-5.535,1,0.0432,0.243,0,0.14,0.732,179.91,219507,pop,2017,61186,{},"[Letra de ""El Amante""]

[Intro]
Ya yo me cansé, no quiero ser tu amante
Te digo de mi parte, que no aguanto más
Ya no aguanto ver el otro cómo dice que es el dueño tuyo
Me mata el orgullo, él ni te sabe hablar

[Pre-Coro]
Esta la hice pa' él
Cuando la escuche, quiero estar ahí para ver
Cuando se entere y sepa que soy dueño de usted
Tal vez suene un poco mal, lo sé y no me luce
Todo es por usted

[Coro]
Mami, yo me siento tuyo
Yo sé que tú te siente' mía
Dile al noviecito tuyo
Que con él te siente' fría
Mami, yo me siento tuyo (Oh)
Yo sé que tú te siente' mía (Ah)
Dile al noviecito tuyo
Que él es una porquería
[Post-Coro]
Te caliento má', má', má'
Te caliento má', má', má'
Te caliento más, má', má'
Te caliento má', má', má'
Te caliento má'

[Verso 1]
Solo una cosa te preguntaré
Si tiene' frío, ¿Quién te da calor?
Yo soy el dueño de tus fantasía'
Nadie lo hace como yo
Si te viste' bonita, él no te dice na'
Y a mí, tú me gusta' hasta sin maquillar
Tú siempre a mí me dice' que él te trata mal
Y eso lo tienes que acabar

[Puente]
Dime qué tú vas a hacer
Mami, tengo la inquietud
Si quieres sufrir con él, eso lo decides tú
¿Que serás feliz con él? Yo no te contestaré
Sé que me vas a llamar cuando me extrañe tu piel (Tu piel)

[Coro]
Ma-Mami, yo me siento tuyo
Yo sé que tú te siente' mía
Dile al noviecito tuyo
Que con él te siente' fría
Mami, yo me siento tuyo (Oh)
Yo sé que tú te siente' mía (Ah)
Dile al noviecito tuyo
Que él es una porquería
[Pre-Coro]
Esta la hice pa' él
Cuando la escuche, quiero estar ahí para ver
Cuando se entere y sepa que soy dueño de usted
Tal vez suene un poco mal, lo sé y no me luce
Todo es por usted

[Coro]
Mami, yo me siento tuyo
Yo sé que tú te siente' mía
Dile al noviecito tuyo
Que con él te sientes fría
Mami, yo me siento tuyo (Oh)
Yo sé que tú te siente' mía (Ah)
Dile al noviecito tuyo
Que él es una porquería

[Post-Coro]
Te caliento má', má', má'
Te caliento má', má', má'
Te caliento más, má', má'
Te caliento má', má', má'
Te caliento má'

[Outro]
Mami, yo me siento tuyo
Yo sé que tú te siente' mía (Oh-oh)
Dile al noviecito tuyo
Que él es una porquería
N-I-C-K (Oh)
Nicky, Nicky, Nicky Jam (Oh)
Saga WhiteBlack (Oh-oh)
La Industria, Inc
Ya no quiero ser tu amante",2877439
Dura,Daddy Yankee,58.80952380952381,43,2/14/2018,81,7/4/2018,57,21,6KuqAtoeVzxAYOaMveLNpH,76,1copqxpiZy0dn219MSyPR7,Dura,1/18/2018,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.839,95.001,200480,rap,2018,151315,{},"[Letra de ""Dura""]

[Intro]
(Me gusta mi reggae)
Tiritiritiririti-Daddy
(E-E-E-E-Evo Jedis)

[Pre-Coro]
Cuando yo la vi
Dije, ""Si esa mujer fuera para mí""
Perdóname, te lo tenía que decir

[Coro]
'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura
[Verso 1]
Tú eres la máquina, la máquina de baile
Si no tiene' a nadie vente pa' mi' brazos, caile
Ese perfume se siente en el aire
Algo como Argentina, tú me traes los Buenos Aires
'Tá poderosa, media escandalosa
Habrán muchas mujeres pero tú eres otra cosa
Si fuera un delito eso de que estás hermosa
Te arresto en mi cama y te pongo las esposas
Tienes el toque, toque, toque
Miren el material, edición especial
Tienes el toque, toque, toque
Perdóname, te lo tenía que decir

[Coro]
'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura

[Puente]
Me gusta como mueve ese ram-pam-pam
Mi mente maquineando en un plan-plan-plan
Si me deja, en esa curva le doy pam-pam
Cuál es tu receta no sé, 'tás pa' comerte bien
Me gusta como mueve ese ram-pam-pam
Mi mente maquineando en un plan-plan-plan
Si me deja, en esa curva le doy pam-pam
Tu belleza retumba, las otras pa' la tumba
[Verso 2]
Uno, dos y tres, vamo' a darle, la envidia que se calle
Saludos a to'as las nenas que paralizan la calle
¿Cómo tú te llamas? ¿de dónde tú eres?
Dame el número pa' entrar contigo en detalles
Y tienes el toque, toque, toque
Pareces una estrella formando el alboroto
Tienes el toque, toque, toque
Se cae el internet cuando subes una foto

[Pre-Coro]
Cuando yo la vi (Dímelo, baby girl)
Dije: ""Si esa mujer fuera para mí"" (Pa' mí esa baby)
Perdóname, te lo tenía que decir

[Coro]
'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura

[Post-Coro]
Tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye, yep, yeah
[Outro]
Retumbando las bocinas de seguro
Dirili-Daddy Yankee y el Disco Duro
Urba & Rome
Que pa' esta liga no se asomen
Dura, dura, dura
DY
Blaze
(Evo Jedis)",3420535
Let's Get It Started,The Black Eyed Peas,38.1,21,8/4/2004,52,12/15/2004,67,20,28jHD8xBLnN8esbroQ6zz8,54,7oQbskcTqXDqVGQ5KwneAp,Summer Party,1/1/2007,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.781,0.723,11,-5.564,0,0.107,0.102,0,0.162,0.764,104.972,227880,NA,NA,NA,NA,NA,NA
The Great Escape,Boys Like Girls,39.88,23,5/30/2007,96,11/14/2007,50,25,4j2Z0fivH9kDUhqG69Z3Aa,51,4tdCKuu3ERLA39efuNmyfn,Boys Like Girls,8/22/2006,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,206520,rock,2006,18641,{},"[Verse 1]
Paper bags and plastic hearts
All are belongings in shopping carts
It's goodbye
But we got one more night
Let's get drunk and ride around
And make peace with an empty town
We can make it right

[Chorus]
Throw it away
Forget yesterday
We'll make the great escape
And we won't hear a word they say
They don't know us anyway
Watch it burn
Let it die
'Cause we are finally free tonight

[Verse 2]
Tonight will change our lives
It's so good to be by your side, but we'll cry
We won't give up the fight
We'll scream loud at the top of our lungs
And they'll think it's just 'cause we're young
And we'll feel so alive
[Chorus]
Throw it away
Forget yesterday
We'll make the great escape
And we won't hear a word they say
They don't know us anyway
Watch it burn
Let it die
'Cause we are finally free tonight

[Bridge]
All of the wasted time
The hours that were left behind me
Answers that we'll never find
They don't mean a thing tonight

[Chorus]
Throw it away
Forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
Throw it away
Forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
Throw it away
Forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
[Outro]
Watch it burn
Let it die
'Cause we are finally free tonight",609434
Bad Day,Daniel Powter,18.09375,1,2/22/2006,55,9/27/2006,49,32,0mUyMawtxj1CJ76kn9gIZK,76,4zhigAhPwqp43XVHBiVeQI,Daniel Powter (U.S. Release),2/22/2005,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,pop,2005,202585,{},"[Verse 1]
Where is the moment we needed the most?
You kick up the leaves and the magic is lost
They tell me your blue skies fade to gray
They tell me your passion's gone away
And I don't need no carryin' on

[Verse 2]
You stand in the line just to hit a new low
You're faking a smile with the coffee to go
You tell me your life's been way off line
You're falling to pieces every time
And I don't need no carryin' on

[Chorus]
Because you had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me, don't lie
You work at a smile and you go for a ride
You had a bad day
The camera don't lie
You're coming back down and you really don't mind
You had a bad day
You had a bad day
[Verse 3]
Will you need a blue sky holiday?
The point is they laugh at what you say
And I don't need no carryin' on

[Chorus]
You had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me, don't lie
You work at a smile and you go for a ride
You had a bad day
The camera don't lie
You're coming back down and you really don't mind
You had a bad day
(Ooh, a holiday)

[Bridge]
Sometimes the system goes on the blink
And the whole thing turns out wrong
You might not make it back and you know
That you could be well, oh, that strong
And I'm not wrong
(Yeah, yeah, yeah)
[Breakdown]
So where is the passion when you need it the most?
Oh, you and I
You kick up the leaves and the magic is lost

[Chorus 2]
'Cause you had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me don't lie
You work at a smile and you go for a ride
You had a bad day
You've seen what you're like
And how does it feel?
One more time
You had a bad day
You had a bad day

[Outro]
Ah, yeah, yeah, yeah
Had a bad day (Ah)
Had a bad day (ah, yeah, yeah, yeah)
Had a bad day (Ah)",75001
Press,Cardi B,61.8125,16,6/12/2019,16,9/25/2019,90,16,6dPyzkyZwoj9LqjQXOFdVv,74,4OYI54WJJQRkCG4FVmIuTZ,Press,5/31/2019,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-6,0.137,0.243,133.983,143792,rap,2019,968848,{},"[Intro]
Monsta's gon' tear it up
Bardi
Woo, yeah
Bitches be pressed (Woo)
Bitches be pressed (Pressed)
Woo, yeah, yeah, woo

[Verse 1]
Bitches be pressed (Pressed)
They knew how I'm coming, real bitch in the flesh (Woo)
Who the fuck she gon' check? (Who?)
She be talking that shit, talkin' out of her neck (Brr)
Put blood on her dress (Woo)
Bitches be mad when they see Cardi step in the spot (Woah)
Said that you 'bout it, we know that you not
I'ma pull up on bitches as soon as I drop
Bought a new foreign, I might cop a yacht (Skrrt)
Bitches in my business, they tryna plot (Woo)
Hoes poppin' shit like they hot but they not (No)
Just flooded the wrist, the Patek, the watch (Woah)
Niggas be flexing, we know what you got
Cardi done had got the game in a knot
Fuckin' your nigga, I got him on lock
This go bang bang like I'm choppin' them chops
VVS chain, I'm in love with the rocks (Woah)
You said you gon' take it, bitch, you got me chopped (Woah)
They throwin' shade 'cause they see me on top
Tell that bitch to pull up, I'ma send you the drop
[Chorus]
Press, press, press, press, press
Cardi don't need more press
Kill 'em all, put them hoes to rest
Walk in, bulletproof vest
Please tell me who she gon' check
Murder scene, Cardi made a mess
Pop up, guess who, bitch?
Pop up, guess who, bitch?

[Verse 2]
Ding dong
Must be that whip that I ordered
And a new crib for my daughter
You know a bad bitch gon' spoil her
Got one in New York, need one in Georgia (Yeah)
New Bentley truck cost a quarter (Quarter)
My money still long like weave (Woo)
Pussy still wet like Florida (Woo)
Everyone drop on the floor
She was talkin' but not anymore (No)
MAC to your face like contour (Brr)
This chopper come straight from Dior
Done with the talkin', I'm open to violence
Ask anybody, they know I'm about it
Hashtag whip that ho ass
Fuck around, we gon' start a new challenge (Woo)
I come in this bitch and I'm strapped up and ready
Ridin' that dick like I'm Cardi Andretti
Fuck at your crib, we don't go to no 'telly
I sit on his face whenever I'm ready (Woo)
Bitch I'm a freak like Greek (Like Greek)
Got the biggest house on my street (My street)
All you little hoes look cheap (Look cheap)
They suckin' on my dick with no teeth
[Chorus]
Press, press, press, press, press
Cardi don't need more press
Kill 'em all, put them hoes to rest
Walk in, bulletproof vest
Please tell me who she gon' check
Murder scene, Cardi made a mess
Pop up, guess who, bitch?
Pop up, guess who, bitch?

[Outro]
Press, press, press, press
Press, press, press, press
Press, press, press, press
Pop up, guess who, bitch?
Pop up, guess who, bitch?",4191420
Walk Me Home,P!nk,64.15,49,3/6/2019,54,7/24/2019,69,20,6jfEZdUJ2Yla6h7gTJgKuo,69,0hgt3tZlHEGukN56ueTGcL,Hurts 2B Human,4/25/2019,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.652,0.453,1,-6.119,1,0.0445,0.0519,0,0.179,0.432,88.038,177391,pop,2019,93570,{},"[Verse 1]
There's somethin' in the way you roll your eyes
Takes me back to a better time
When I saw everything is good
But now you're the only thing that's good
Tryna stand up on my own two feet
This conversation ain't coming easily
And darlin', I know it's getting late
So what do you say we leave this place?

[Chorus]
Walk me home in the dead of night
I can't be alone with all that's on my mind, mhm
So say you'll stay with me tonight
'Cause there is so much wrong goin' on outside

[Verse 2]
There's somethin' in the way I wanna cry
That makes me think we'll make it out alive
So come on and show me how we're good
I think that we could do some good, mhm
[Chorus]
Walk me home in the dead of night
I can't be alone with all that's on my mind, mhm
So say you'll stay with me tonight
'Cause there is so much wrong goin' on outside

[Bridge]
Ooh-ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh

[Chorus]
Walk me home in the dead of night
'Cause I can't be alone with all that's on my mind
Say you'll stay with me tonight
'Cause there is so much wrong goin' on
Walk me home in the dead of night
I can't be alone with all that's on my mind
So say you'll stay with me tonight
'Cause there is so much wrong, there is so much wrong
There is so much wrong goin' on outside",4291284
Friday I'm In Love,The Cure,36.9,18,6/10/1992,68,10/21/1992,81,20,4QlzkaRHtU8gAdwqjWmO8n,75,0aEL0zQ4XLuxQP0j7sLlS1,Wish,1/1/1992,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-5,0.359,0.514,136.205,215160,NA,NA,NA,NA,NA,NA
Heaven,Warrant,28.05263157894737,2,7/19/1989,78,11/22/1989,80,19,2dEgwtRjYl6TJkIwjRwn6z,60,1HWrP6U3m3z23H5FxFsxYS,Dirty Rotten Filthy Stinking Rich,1989,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.462,0.488,6,-11.143,1,0.0287,0.115,0,0.128,0.33,145.789,236867,rock,1989,21357,{},"[Verse 1]
Got a picture of your house
And you're standin' by the door
It's black and white and faded
And it's lookin' pretty worn
See the factory that I worked
Silhouetted in the back
Memories are gray
But man, they're really coming back

[Pre-Chorus]
I don't need to be the king of the world
As long as I'm the hero of this little girl

[Chorus]
Heaven isn't too far away
Closer to it every day
No matter what your friends might say

[Verse 2]
How I love the way you move
And the sparkle in your eyes
There's a color deep inside 'em
Like a blue suburban sky
When I come home late at night
And you're in bed asleep
I'll wrap my arms around you
So I can feel you breathe
[Pre-Chorus]
I don't need to be a superman, ah ah
As long as you will always be my biggest fan

[Chorus]
Heaven isn't too far away
Closer to it every day
No matter what your friends might say
We'll find our way, yeah

[Verse 3]
Now the lights are goin' out
Along the boulevard
The memories come rushin' back
And it makes it pretty hard
I got nowhere left to go
No one really cares
I don't know what to do
But I'm never givin' up on you

[Chorus]
Heaven isn't too far away
Closer to it every day
No matter what your friends say
I know we're gonna find a way
[Outro]
(Heaven)
Whoa, whoa, oh, oh, oh
(Heaven)
Whoa, whoa, oh, oh oh
(Heaven)
It's not too far away
Oh, oh
Whoa, whoa, oh, oh, oh
Yeah",2313641
Who's That Girl?,Eve,68.72222222222223,47,2/14/2001,73,6/13/2001,99,18,3uVE5vLKkigiWBOQEgmdDk,62,6ZWL1xSTEvqs5A6dBh8vZw,Scorpion,1/1/2001,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.77,0.86,6,-3.702,1,0.19,0.0159,7.13e-4,0.0682,0.547,96.428,281907,NA,NA,NA,NA,NA,NA
Madness,Muse,65.86206896551724,45,9/5/2012,84,4/17/2013,45,29,0c4IEciLCDdXEhhKxj4ThA,70,3KuXEGcqLcnEYWnn3OEGy0,The 2nd Law,9/24/2012,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,rock,2012,148892,{},"[Refrain]
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad

[Verse 1]
I, I can't get these memories
Out of my mind
And some kind of madness
Is starting to evolve, mmmm
And I, I tried so hard to let you go
But some kind of madness
Is swallowing me whole, yeah

[Chorus 1]
I have finally seen the light
And I have finally realised
What you mean

[Verse 2]
Now, I need to know, is this real love
Or is it just madness
Keeping us afloat? Mmm
And when I look back
At all the crazy fights we had
It's like some kind of madness
Was taking control, yeah
[Chorus 2]
Now, I have finally seen the light
And I have finally realised
What you need

[Guitar Solo]

[Chorus 3]
Now, I have finally seen the end (finally seen the end)
And I'm not expecting you to care, no (expecting you to care)
That I have finally seen the light (finally seen the light)
And I have finally realized (realized)
I need your love
I need your love

[Outro]
Come to me
Just in a dream
Come on and rescue me
Yes I know
I can't be wrong
Baby, you're too headstrong
Our love is...

[Refrain]
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma-ma-ma-ma mad mad mad
Ma-ma-ma-ma-ma--ma--ma madness...",86341
